datetime,support_level,breakdown_price,distance_from_level,peak_drop,max_drop_50candles,hit_10pts,hit_20pts,hit_30pts,hit_50pts,hit_100pts,time_to_10pts,time_to_20pts,time_to_30pts,time_to_50pts,candle_body,lower_wick,volume
2025-10-10 10:30:00,25266.85,25258.7,8.149999999997817,105.10000000000218,105.10000000000218,True,True,True,True,True,285.0,285.0,285.0,285.0,17.099999999998545,0.9500000000007276,0
2025-10-10 11:15:00,25292.6,25282.55,10.049999999999272,128.95000000000073,128.95000000000073,True,True,True,True,True,0.0,240.0,240.0,240.0,27.799999999999272,7.599999999998545,0
2025-10-10 15:00:00,25292.6,25284.2,8.399999999997817,223.65000000000146,223.65000000000146,True,True,True,True,True,15.0,15.0,15.0,15.0,18.450000000000728,9.549999999999272,0
2025-10-14 09:30:00,25266.85,25236.85,30.0,176.29999999999927,176.29999999999927,True,True,True,True,True,0.0,0.0,0.0,15.0,54.95000000000073,1.6999999999970896,0
2025-10-14 11:15:00,25153.6,25141.55,12.049999999999272,81.0,81.0,True,True,True,True,False,0.0,30.0,30.0,45.0,32.10000000000218,26.0,0
2025-10-14 12:30:00,25085.9,25066.3,19.600000000002183,3.649999999997817,3.649999999997817,False,False,False,False,False,,,,,24.150000000001455,5.75,0
2025-10-14 13:00:00,25085.9,25084.05,1.8500000000021828,4.5,4.5,False,False,False,False,False,,,,,14.549999999999272,18.399999999997817,0
2025-10-14 15:00:00,25153.6,25144.8,8.799999999999272,32.099999999998545,32.099999999998545,True,True,True,False,False,0.0,0.0,0.0,,32.29999999999927,9.450000000000728,0
2025-10-15 12:00:00,25292.6,25288.25,4.349999999998545,5.549999999999272,5.549999999999272,False,False,False,False,False,,,,,19.549999999999272,0.0,0
2025-10-15 14:45:00,25323.85,25316.0,7.849999999998545,12.349999999998545,12.349999999998545,True,False,False,False,False,0.0,,,,15.049999999999272,28.900000000001455,0
2025-10-17 13:00:00,25696.0,25668.75,27.25,48.29999999999927,48.29999999999927,True,True,True,False,False,15.0,15.0,15.0,,34.70000000000073,15.950000000000728,0
2025-10-20 09:30:00,25847.95,25840.9,7.049999999999272,52.35000000000218,52.35000000000218,True,True,True,True,False,0.0,0.0,0.0,0.0,38.5,5.900000000001455,0
2025-10-20 10:15:00,25847.95,25832.9,15.049999999999272,36.150000000001455,36.150000000001455,True,True,True,False,False,0.0,225.0,255.0,,26.299999999999272,6.400000000001455,0
2025-10-20 11:30:00,25847.95,25842.5,5.450000000000728,45.75,45.75,True,True,True,False,False,0.0,150.0,150.0,,12.900000000001455,20.150000000001455,0
2025-10-20 14:15:00,25847.95,25817.15,30.799999999999272,20.400000000001455,20.400000000001455,True,True,False,False,False,0.0,15.0,,,43.349999999998545,10.400000000001455,0
2025-10-21 09:00:00,25847.95,25843.15,4.799999999999272,16.900000000001455,16.900000000001455,True,False,False,False,False,315.0,,,,0.0,0.0,0
