close,datetime,exchange_code,high,low,open,stock_code,volume,symbol
22079.7,2024-05-16 13:20:00,NSE,22100.05,22072.3,22092.65,,0,NIFTY
22075.05,2024-05-16 13:25:00,NSE,22103.0,22073.2,22079.6,,0,NIFTY
22060.35,2024-05-16 13:30:00,NSE,22084.5,22059.8,22073.8,,0,NIFTY
22072.25,2024-05-16 13:35:00,NSE,22087.6,22059.0,22059.5,,0,NIFTY
22070.2,2024-05-16 13:40:00,NSE,22095.2,22065.25,22072.25,,0,NIFTY
22072.25,2024-05-16 13:45:00,NSE,22079.35,22054.9,22072.25,,0,NIFTY
22084.7,2024-05-16 13:50:00,NSE,22106.95,22072.35,22072.8,,0,NIFTY
22112.35,2024-05-16 13:55:00,NSE,22121.8,22081.55,22084.8,,0,NIFTY
22112.05,2024-05-16 14:00:00,NSE,22137.2,22103.1,22112.35,,0,NIFTY
22077.8,2024-05-16 14:05:00,NSE,22115.6,22062.6,22110.65,,0,NIFTY
22065.5,2024-05-16 14:10:00,NSE,22081.5,22062.9,22078.75,,0,NIFTY
22097.2,2024-05-16 14:15:00,NSE,22117.45,22060.45,22065.1,,0,NIFTY
22131.05,2024-05-16 14:20:00,NSE,22136.85,22089.95,22098.0,,0,NIFTY
22126.2,2024-05-16 14:25:00,NSE,22141.45,22117.4,22131.3,,0,NIFTY
22172.25,2024-05-16 14:30:00,NSE,22186.2,22127.15,22127.8,,0,NIFTY
22197.95,2024-05-16 14:35:00,NSE,22204.0,22152.15,22171.1,,0,NIFTY
22244.05,2024-05-16 14:40:00,NSE,22245.5,22191.75,22196.1,,0,NIFTY
22261.25,2024-05-16 14:45:00,NSE,22270.4,22240.2,22243.4,,0,NIFTY
22325.05,2024-05-16 14:50:00,NSE,22326.25,22259.55,22261.0,,0,NIFTY
22360.65,2024-05-16 14:55:00,NSE,22360.65,22297.3,22325.65,,0,NIFTY
22390.75,2024-05-16 15:00:00,NSE,22400.2,22361.25,22361.25,,0,NIFTY
22392.9,2024-05-16 15:05:00,NSE,22407.8,22381.2,22391.45,,0,NIFTY
22403.25,2024-05-16 15:10:00,NSE,22406.85,22387.25,22392.75,,0,NIFTY
22417.5,2024-05-16 15:15:00,NSE,22430.8,22398.5,22403.45,,0,NIFTY
22422.95,2024-05-16 15:20:00,NSE,22427.25,22410.85,22418.05,,0,NIFTY
22392.35,2024-05-16 15:25:00,NSE,22424.05,22388.8,22422.55,,0,NIFTY
22415.25,2024-05-17 09:05:00,NSE,22415.25,22415.25,22415.25,,0,NIFTY
22415.25,2024-05-17 09:10:00,NSE,22415.25,22415.25,22415.25,,0,NIFTY
22395.75,2024-05-17 09:15:00,NSE,22426.25,22370.4,22424.55,,0,NIFTY
22363.75,2024-05-17 09:20:00,NSE,22397.2,22358.8,22393.25,,0,NIFTY
22376.65,2024-05-17 09:25:00,NSE,22381.7,22354.35,22365.0,,0,NIFTY
22374.25,2024-05-17 09:30:00,NSE,22400.35,22352.75,22376.3,,0,NIFTY
22359.1,2024-05-17 09:35:00,NSE,22379.75,22358.45,22375.0,,0,NIFTY
22359.25,2024-05-17 09:40:00,NSE,22368.4,22346.1,22359.15,,0,NIFTY
22357.0,2024-05-17 09:45:00,NSE,22372.75,22352.95,22358.9,,0,NIFTY
22386.2,2024-05-17 09:50:00,NSE,22389.3,22351.65,22356.95,,0,NIFTY
22407.05,2024-05-17 09:55:00,NSE,22420.2,22379.25,22386.5,,0,NIFTY
22407.8,2024-05-17 10:00:00,NSE,22411.85,22397.1,22407.2,,0,NIFTY
22407.95,2024-05-17 10:05:00,NSE,22417.9,22370.1,22407.45,,0,NIFTY
22391.8,2024-05-17 10:10:00,NSE,22409.9,22388.6,22407.75,,0,NIFTY
22402.1,2024-05-17 10:15:00,NSE,22404.2,22382.75,22390.85,,0,NIFTY
22410.6,2024-05-17 10:20:00,NSE,22415.1,22390.45,22401.4,,0,NIFTY
22429.6,2024-05-17 10:25:00,NSE,22438.65,22409.2,22410.4,,0,NIFTY
22443.9,2024-05-17 10:30:00,NSE,22450.15,22425.0,22429.15,,0,NIFTY
22447.1,2024-05-17 10:35:00,NSE,22470.65,22439.1,22443.25,,0,NIFTY
22458.0,2024-05-17 10:40:00,NSE,22460.05,22441.85,22447.15,,0,NIFTY
22430.15,2024-05-17 10:45:00,NSE,22464.1,22425.35,22457.95,,0,NIFTY
22447.15,2024-05-17 10:50:00,NSE,22453.65,22432.05,22432.05,,0,NIFTY
22458.75,2024-05-17 10:55:00,NSE,22464.65,22444.8,22447.8,,0,NIFTY
22464.45,2024-05-17 11:00:00,NSE,22469.4,22450.3,22457.9,,0,NIFTY
22459.3,2024-05-17 11:05:00,NSE,22468.35,22455.45,22465.1,,0,NIFTY
22469.3,2024-05-17 11:10:00,NSE,22473.5,22451.65,22459.65,,0,NIFTY
22472.35,2024-05-17 11:15:00,NSE,22479.05,22466.2,22469.2,,0,NIFTY
22469.2,2024-05-17 11:20:00,NSE,22473.9,22459.4,22472.6,,0,NIFTY
22459.2,2024-05-17 11:25:00,NSE,22471.9,22441.5,22469.15,,0,NIFTY
22463.4,2024-05-17 11:30:00,NSE,22466.0,22454.85,22459.3,,0,NIFTY
22467.45,2024-05-17 11:35:00,NSE,22470.75,22462.05,22463.15,,0,NIFTY
22483.5,2024-05-17 11:40:00,NSE,22484.6,22466.8,22467.5,,0,NIFTY
22486.15,2024-05-17 11:45:00,NSE,22486.8,22475.8,22484.1,,0,NIFTY
22486.4,2024-05-17 11:50:00,NSE,22490.7,22481.15,22486.15,,0,NIFTY
22480.85,2024-05-17 11:55:00,NSE,22488.85,22474.05,22485.6,,0,NIFTY
22473.15,2024-05-17 12:00:00,NSE,22482.1,22467.25,22480.75,,0,NIFTY
22473.2,2024-05-17 12:05:00,NSE,22474.15,22464.8,22474.15,,0,NIFTY
22458.1,2024-05-17 12:10:00,NSE,22479.45,22453.7,22474.55,,0,NIFTY
22470.0,2024-05-17 12:15:00,NSE,22472.45,22456.75,22458.55,,0,NIFTY
22478.85,2024-05-17 12:20:00,NSE,22481.65,22469.7,22470.1,,0,NIFTY
22477.4,2024-05-17 12:25:00,NSE,22485.2,22476.65,22478.7,,0,NIFTY
22479.95,2024-05-17 12:30:00,NSE,22484.65,22471.35,22477.45,,0,NIFTY
22480.2,2024-05-17 12:35:00,NSE,22482.9,22475.95,22480.2,,0,NIFTY
22474.35,2024-05-17 12:40:00,NSE,22486.45,22472.9,22480.85,,0,NIFTY
22472.05,2024-05-17 12:45:00,NSE,22477.55,22467.05,22474.2,,0,NIFTY
22470.05,2024-05-17 12:50:00,NSE,22474.9,22466.3,22472.6,,0,NIFTY
22464.2,2024-05-17 12:55:00,NSE,22471.0,22450.85,22470.05,,0,NIFTY
22453.1,2024-05-17 13:00:00,NSE,22466.1,22441.45,22463.3,,0,NIFTY
22461.3,2024-05-17 13:05:00,NSE,22469.95,22449.65,22452.8,,0,NIFTY
22474.6,2024-05-17 13:10:00,NSE,22479.0,22460.85,22460.85,,0,NIFTY
22476.25,2024-05-17 13:15:00,NSE,22483.7,22467.85,22474.0,,0,NIFTY
22481.45,2024-05-17 13:20:00,NSE,22482.4,22474.1,22476.7,,0,NIFTY
22483.6,2024-05-17 13:25:00,NSE,22487.1,22479.1,22481.9,,0,NIFTY
22500.2,2024-05-17 13:30:00,NSE,22501.25,22455.8,22484.75,,0,NIFTY
22475.45,2024-05-17 13:35:00,NSE,22500.35,22470.4,22500.35,,0,NIFTY
22475.3,2024-05-17 13:40:00,NSE,22481.0,22472.7,22476.1,,0,NIFTY
22483.4,2024-05-17 13:45:00,NSE,22487.9,22474.6,22475.15,,0,NIFTY
22477.65,2024-05-17 13:50:00,NSE,22485.45,22469.7,22483.95,,0,NIFTY
22472.8,2024-05-17 13:55:00,NSE,22481.75,22472.3,22477.65,,0,NIFTY
22486.35,2024-05-17 14:00:00,NSE,22492.15,22472.65,22473.2,,0,NIFTY
22488.55,2024-05-17 14:05:00,NSE,22493.3,22481.65,22486.55,,0,NIFTY
22482.1,2024-05-17 14:10:00,NSE,22491.15,22482.05,22488.55,,0,NIFTY
22469.15,2024-05-17 14:15:00,NSE,22488.45,22466.1,22483.1,,0,NIFTY
22477.55,2024-05-17 14:20:00,NSE,22481.0,22468.05,22468.8,,0,NIFTY
22469.65,2024-05-17 14:25:00,NSE,22482.45,22466.4,22477.5,,0,NIFTY
22478.2,2024-05-17 14:30:00,NSE,22481.7,22466.8,22470.9,,0,NIFTY
22486.25,2024-05-17 14:35:00,NSE,22490.2,22475.85,22478.7,,0,NIFTY
22477.4,2024-05-17 14:40:00,NSE,22491.55,22475.95,22486.4,,0,NIFTY
22478.15,2024-05-17 14:45:00,NSE,22480.4,22466.4,22477.3,,0,NIFTY
22473.15,2024-05-17 14:50:00,NSE,22480.65,22467.8,22478.3,,0,NIFTY
22463.4,2024-05-17 14:55:00,NSE,22473.8,22460.15,22473.25,,0,NIFTY
22458.45,2024-05-17 15:00:00,NSE,22466.2,22443.5,22464.7,,0,NIFTY
22461.1,2024-05-17 15:05:00,NSE,22462.35,22444.45,22456.7,,0,NIFTY
22474.4,2024-05-17 15:10:00,NSE,22474.8,22454.6,22461.05,,0,NIFTY
22474.1,2024-05-17 15:15:00,NSE,22485.75,22467.0,22473.4,,0,NIFTY
22471.55,2024-05-17 15:20:00,NSE,22476.7,22462.3,22474.0,,0,NIFTY
22465.55,2024-05-17 15:25:00,NSE,22482.4,22461.0,22472.15,,0,NIFTY
22512.85,2024-05-18 09:05:00,NSE,22512.85,22512.85,22512.85,,0,NIFTY
22512.85,2024-05-18 09:10:00,NSE,22512.85,22512.85,22512.85,,0,NIFTY
22505.7,2024-05-18 09:15:00,NSE,22519.75,22495.9,22519.75,,0,NIFTY
22505.95,2024-05-18 09:20:00,NSE,22510.6,22504.25,22505.45,,0,NIFTY
22512.05,2024-05-18 09:25:00,NSE,22514.5,22504.85,22505.9,,0,NIFTY
22515.0,2024-05-18 09:30:00,NSE,22518.8,22511.25,22511.95,,0,NIFTY
22512.25,2024-05-18 09:35:00,NSE,22516.95,22510.15,22514.85,,0,NIFTY
22509.45,2024-05-18 09:40:00,NSE,22513.8,22508.65,22511.65,,0,NIFTY
22503.1,2024-05-18 09:45:00,NSE,22512.5,22499.7,22510.2,,0,NIFTY
22482.05,2024-05-18 09:50:00,NSE,22510.65,22480.85,22503.05,,0,NIFTY
22482.25,2024-05-18 09:55:00,NSE,22484.5,22470.15,22483.25,,0,NIFTY
22481.9,2024-05-18 10:00:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:05:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:10:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:15:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:20:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:25:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:30:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:35:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:40:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:45:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:50:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 10:55:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 11:00:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 11:05:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22481.9,2024-05-18 11:10:00,NSE,22481.9,22481.9,22481.9,,0,NIFTY
22503.3,2024-05-18 11:15:00,NSE,22520.0,22037.4,22481.9,,0,NIFTY
22497.9,2024-05-18 11:20:00,NSE,22505.15,22489.3,22503.2,,0,NIFTY
22497.9,2024-05-18 11:25:00,NSE,22497.9,22497.9,22497.9,,0,NIFTY
22491.1,2024-05-18 11:30:00,NSE,22505.85,22488.75,22499.05,,0,NIFTY
22495.75,2024-05-18 11:35:00,NSE,22496.75,22488.25,22491.15,,0,NIFTY
22495.85,2024-05-18 11:40:00,NSE,22497.15,22492.05,22495.05,,0,NIFTY
22492.9,2024-05-18 11:45:00,NSE,22496.95,22491.1,22495.5,,0,NIFTY
22492.3,2024-05-18 11:50:00,NSE,22495.5,22490.05,22492.85,,0,NIFTY
22493.5,2024-05-18 11:55:00,NSE,22497.15,22490.7,22492.15,,0,NIFTY
22494.7,2024-05-18 12:00:00,NSE,22496.65,22491.25,22494.75,,0,NIFTY
22488.15,2024-05-18 12:05:00,NSE,22496.45,22487.4,22494.85,,0,NIFTY
22506.75,2024-05-18 12:10:00,NSE,22510.6,22488.55,22488.8,,0,NIFTY
22505.35,2024-05-18 12:15:00,NSE,22510.2,22501.65,22507.0,,0,NIFTY
22501.75,2024-05-18 12:20:00,NSE,22509.9,22501.4,22505.55,,0,NIFTY
22506.8,2024-05-18 12:25:00,NSE,22511.8,22496.5,22501.65,,0,NIFTY
22502.0,2024-05-18 12:30:00,NSE,22506.75,22502.0,22506.75,,0,NIFTY
22502.0,2024-05-18 12:35:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 12:40:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 12:45:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 12:50:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 12:55:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 13:00:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 13:05:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 13:10:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 13:15:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22502.0,2024-05-18 13:20:00,NSE,22502.0,22502.0,22502.0,,0,NIFTY
22404.55,2024-05-21 09:05:00,NSE,22404.55,22404.55,22404.55,,0,NIFTY
22404.55,2024-05-21 09:10:00,NSE,22404.55,22404.55,22404.55,,0,NIFTY
22474.75,2024-05-21 09:15:00,NSE,22495.75,22440.9,22448.6,,0,NIFTY
22487.35,2024-05-21 09:20:00,NSE,22508.85,22469.35,22474.95,,0,NIFTY
22470.05,2024-05-21 09:25:00,NSE,22487.45,22462.15,22486.25,,0,NIFTY
22473.15,2024-05-21 09:30:00,NSE,22484.3,22465.85,22469.4,,0,NIFTY
22479.95,2024-05-21 09:35:00,NSE,22480.2,22454.55,22472.05,,0,NIFTY
22473.5,2024-05-21 09:40:00,NSE,22482.95,22464.4,22479.0,,0,NIFTY
22470.4,2024-05-21 09:45:00,NSE,22483.2,22467.7,22472.3,,0,NIFTY
22456.1,2024-05-21 09:50:00,NSE,22473.15,22455.1,22469.45,,0,NIFTY
22461.6,2024-05-21 09:55:00,NSE,22465.75,22449.0,22454.35,,0,NIFTY
22474.05,2024-05-21 10:00:00,NSE,22477.2,22457.4,22461.45,,0,NIFTY
22468.2,2024-05-21 10:05:00,NSE,22485.75,22468.2,22473.15,,0,NIFTY
22465.7,2024-05-21 10:10:00,NSE,22480.05,22465.55,22467.8,,0,NIFTY
22465.7,2024-05-21 10:15:00,NSE,22471.2,22460.45,22465.75,,0,NIFTY
22479.25,2024-05-21 10:20:00,NSE,22480.15,22464.6,22464.7,,0,NIFTY
22479.5,2024-05-21 10:25:00,NSE,22482.75,22472.65,22478.25,,0,NIFTY
22466.3,2024-05-21 10:30:00,NSE,22480.45,22464.5,22478.6,,0,NIFTY
22468.2,2024-05-21 10:35:00,NSE,22469.55,22461.25,22465.85,,0,NIFTY
22458.05,2024-05-21 10:40:00,NSE,22470.65,22457.8,22467.75,,0,NIFTY
22475.05,2024-05-21 10:45:00,NSE,22476.15,22454.1,22457.65,,0,NIFTY
22472.05,2024-05-21 10:50:00,NSE,22476.75,22468.9,22474.55,,0,NIFTY
22477.95,2024-05-21 10:55:00,NSE,22482.75,22470.4,22470.4,,0,NIFTY
22497.6,2024-05-21 11:00:00,NSE,22500.6,22476.8,22478.05,,0,NIFTY
22501.85,2024-05-21 11:05:00,NSE,22507.75,22496.95,22496.95,,0,NIFTY
22503.85,2024-05-21 11:10:00,NSE,22507.15,22497.9,22501.35,,0,NIFTY
22503.75,2024-05-21 11:15:00,NSE,22512.2,22503.5,22503.8,,0,NIFTY
22504.55,2024-05-21 11:20:00,NSE,22504.65,22499.45,22503.45,,0,NIFTY
22512.05,2024-05-21 11:25:00,NSE,22515.1,22504.1,22504.85,,0,NIFTY
22501.65,2024-05-21 11:30:00,NSE,22515.45,22501.6,22512.15,,0,NIFTY
22506.85,2024-05-21 11:35:00,NSE,22508.05,22498.35,22502.85,,0,NIFTY
22515.9,2024-05-21 11:40:00,NSE,22522.15,22505.55,22507.2,,0,NIFTY
22519.05,2024-05-21 11:45:00,NSE,22521.0,22513.5,22516.2,,0,NIFTY
22522.95,2024-05-21 11:50:00,NSE,22526.35,22515.75,22519.5,,0,NIFTY
22537.6,2024-05-21 11:55:00,NSE,22543.6,22521.45,22522.8,,0,NIFTY
22534.45,2024-05-21 12:00:00,NSE,22547.05,22530.35,22537.9,,0,NIFTY
22537.0,2024-05-21 12:05:00,NSE,22537.6,22528.2,22534.15,,0,NIFTY
22546.3,2024-05-21 12:10:00,NSE,22547.6,22535.7,22537.65,,0,NIFTY
22544.7,2024-05-21 12:15:00,NSE,22549.7,22541.1,22546.45,,0,NIFTY
22542.45,2024-05-21 12:20:00,NSE,22545.8,22533.95,22545.25,,0,NIFTY
22530.9,2024-05-21 12:25:00,NSE,22543.05,22524.75,22541.5,,0,NIFTY
22542.7,2024-05-21 12:30:00,NSE,22544.9,22530.85,22530.85,,0,NIFTY
22549.05,2024-05-21 12:35:00,NSE,22551.5,22542.95,22543.1,,0,NIFTY
22553.55,2024-05-21 12:40:00,NSE,22556.6,22544.3,22548.95,,0,NIFTY
22557.9,2024-05-21 12:45:00,NSE,22561.9,22550.75,22553.45,,0,NIFTY
22567.6,2024-05-21 12:50:00,NSE,22569.25,22557.2,22558.0,,0,NIFTY
22582.15,2024-05-21 12:55:00,NSE,22583.55,22568.55,22568.55,,0,NIFTY
22573.55,2024-05-21 13:00:00,NSE,22590.75,22571.45,22582.1,,0,NIFTY
22571.8,2024-05-21 13:05:00,NSE,22577.7,22568.6,22574.45,,0,NIFTY
22573.75,2024-05-21 13:10:00,NSE,22576.3,22564.05,22572.05,,0,NIFTY
22573.35,2024-05-21 13:15:00,NSE,22578.5,22570.8,22573.05,,0,NIFTY
22547.5,2024-05-21 13:20:00,NSE,22574.6,22543.3,22574.15,,0,NIFTY
22554.1,2024-05-21 13:25:00,NSE,22557.65,22541.85,22547.0,,0,NIFTY
22563.15,2024-05-21 13:30:00,NSE,22569.15,22553.6,22553.6,,0,NIFTY
22549.55,2024-05-21 13:35:00,NSE,22565.2,22547.9,22562.4,,0,NIFTY
22542.2,2024-05-21 13:40:00,NSE,22550.65,22532.2,22549.5,,0,NIFTY
22549.5,2024-05-21 13:45:00,NSE,22552.9,22539.55,22542.2,,0,NIFTY
22554.05,2024-05-21 13:50:00,NSE,22555.9,22542.85,22548.95,,0,NIFTY
22542.95,2024-05-21 13:55:00,NSE,22554.35,22541.05,22553.9,,0,NIFTY
22556.8,2024-05-21 14:00:00,NSE,22560.9,22541.65,22543.85,,0,NIFTY
22549.85,2024-05-21 14:05:00,NSE,22561.4,22548.05,22556.1,,0,NIFTY
22535.5,2024-05-21 14:10:00,NSE,22551.95,22531.75,22550.5,,0,NIFTY
22536.3,2024-05-21 14:15:00,NSE,22543.55,22533.3,22535.65,,0,NIFTY
22541.55,2024-05-21 14:20:00,NSE,22541.85,22525.75,22535.65,,0,NIFTY
22541.1,2024-05-21 14:25:00,NSE,22546.95,22535.05,22541.0,,0,NIFTY
22540.85,2024-05-21 14:30:00,NSE,22549.6,22538.6,22540.25,,0,NIFTY
22547.5,2024-05-21 14:35:00,NSE,22550.0,22536.5,22541.65,,0,NIFTY
22547.1,2024-05-21 14:40:00,NSE,22551.45,22540.8,22547.3,,0,NIFTY
22542.7,2024-05-21 14:45:00,NSE,22551.85,22540.0,22546.5,,0,NIFTY
22530.4,2024-05-21 14:50:00,NSE,22548.25,22526.4,22542.95,,0,NIFTY
22516.25,2024-05-21 14:55:00,NSE,22533.4,22514.3,22530.75,,0,NIFTY
22548.95,2024-05-21 15:00:00,NSE,22551.0,22506.15,22516.05,,0,NIFTY
22536.6,2024-05-21 15:05:00,NSE,22550.65,22533.75,22548.7,,0,NIFTY
22525.35,2024-05-21 15:10:00,NSE,22541.75,22525.35,22538.65,,0,NIFTY
22527.65,2024-05-21 15:15:00,NSE,22530.15,22523.8,22526.15,,0,NIFTY
22527.0,2024-05-21 15:20:00,NSE,22528.15,22516.85,22527.65,,0,NIFTY
22507.55,2024-05-21 15:25:00,NSE,22528.0,22498.25,22527.1,,0,NIFTY
22576.6,2024-05-22 09:05:00,NSE,22576.6,22576.6,22576.6,,0,NIFTY
22576.6,2024-05-22 09:10:00,NSE,22576.6,22576.6,22576.6,,0,NIFTY
22541.15,2024-05-22 09:15:00,NSE,22574.25,22535.5,22570.65,,0,NIFTY
22556.6,2024-05-22 09:20:00,NSE,22556.85,22530.15,22540.95,,0,NIFTY
22557.7,2024-05-22 09:25:00,NSE,22561.7,22538.55,22554.9,,0,NIFTY
22568.95,2024-05-22 09:30:00,NSE,22573.95,22557.65,22557.65,,0,NIFTY
22559.05,2024-05-22 09:35:00,NSE,22572.3,22552.05,22567.55,,0,NIFTY
22506.35,2024-05-22 09:40:00,NSE,22564.95,22497.15,22560.0,,0,NIFTY
22506.15,2024-05-22 09:45:00,NSE,22507.65,22483.45,22506.1,,0,NIFTY
22520.0,2024-05-22 09:50:00,NSE,22522.45,22486.4,22505.4,,0,NIFTY
22554.3,2024-05-22 09:55:00,NSE,22562.45,22519.6,22520.2,,0,NIFTY
22557.05,2024-05-22 10:00:00,NSE,22559.8,22547.6,22554.6,,0,NIFTY
22537.7,2024-05-22 10:05:00,NSE,22558.4,22519.3,22557.05,,0,NIFTY
22558.4,2024-05-22 10:10:00,NSE,22566.6,22537.45,22537.45,,0,NIFTY
22554.15,2024-05-22 10:15:00,NSE,22563.25,22548.0,22558.6,,0,NIFTY
22542.8,2024-05-22 10:20:00,NSE,22554.5,22536.15,22554.25,,0,NIFTY
22544.5,2024-05-22 10:25:00,NSE,22558.35,22542.15,22542.85,,0,NIFTY
22557.15,2024-05-22 10:30:00,NSE,22561.2,22542.2,22545.3,,0,NIFTY
22543.15,2024-05-22 10:35:00,NSE,22560.1,22540.55,22557.6,,0,NIFTY
22546.4,2024-05-22 10:40:00,NSE,22550.1,22535.05,22543.6,,0,NIFTY
22549.45,2024-05-22 10:45:00,NSE,22553.15,22541.85,22545.95,,0,NIFTY
22571.0,2024-05-22 10:50:00,NSE,22575.55,22548.95,22549.4,,0,NIFTY
22555.75,2024-05-22 10:55:00,NSE,22572.65,22554.15,22570.65,,0,NIFTY
22534.75,2024-05-22 11:00:00,NSE,22559.4,22530.05,22556.25,,0,NIFTY
22544.25,2024-05-22 11:05:00,NSE,22547.0,22527.45,22532.65,,0,NIFTY
22546.3,2024-05-22 11:10:00,NSE,22556.2,22543.45,22544.55,,0,NIFTY
22539.6,2024-05-22 11:15:00,NSE,22546.85,22532.2,22546.5,,0,NIFTY
22537.8,2024-05-22 11:20:00,NSE,22546.85,22536.8,22539.45,,0,NIFTY
22551.2,2024-05-22 11:25:00,NSE,22551.3,22534.55,22537.6,,0,NIFTY
22548.35,2024-05-22 11:30:00,NSE,22556.6,22545.9,22551.4,,0,NIFTY
22534.3,2024-05-22 11:35:00,NSE,22551.75,22533.2,22547.85,,0,NIFTY
22539.15,2024-05-22 11:40:00,NSE,22540.2,22530.4,22533.6,,0,NIFTY
22553.9,2024-05-22 11:45:00,NSE,22554.0,22536.15,22538.7,,0,NIFTY
22562.8,2024-05-22 11:50:00,NSE,22565.15,22550.75,22553.45,,0,NIFTY
22552.75,2024-05-22 11:55:00,NSE,22563.45,22549.4,22562.5,,0,NIFTY
22563.7,2024-05-22 12:00:00,NSE,22565.2,22551.95,22552.3,,0,NIFTY
22558.9,2024-05-22 12:05:00,NSE,22568.2,22556.7,22563.05,,0,NIFTY
22564.25,2024-05-22 12:10:00,NSE,22566.4,22557.15,22558.0,,0,NIFTY
22581.85,2024-05-22 12:15:00,NSE,22586.05,22563.75,22564.2,,0,NIFTY
22568.1,2024-05-22 12:20:00,NSE,22582.8,22567.85,22581.75,,0,NIFTY
22566.8,2024-05-22 12:25:00,NSE,22568.45,22552.5,22567.85,,0,NIFTY
22573.7,2024-05-22 12:30:00,NSE,22575.05,22564.1,22566.55,,0,NIFTY
22559.05,2024-05-22 12:35:00,NSE,22573.95,22553.25,22572.45,,0,NIFTY
22561.15,2024-05-22 12:40:00,NSE,22567.25,22555.55,22557.7,,0,NIFTY
22567.6,2024-05-22 12:45:00,NSE,22568.45,22551.3,22559.3,,0,NIFTY
22557.75,2024-05-22 12:50:00,NSE,22567.35,22555.75,22566.2,,0,NIFTY
22560.2,2024-05-22 12:55:00,NSE,22564.15,22549.55,22555.85,,0,NIFTY
22576.8,2024-05-22 13:00:00,NSE,22577.25,22557.95,22560.1,,0,NIFTY
22559.7,2024-05-22 13:05:00,NSE,22576.8,22556.7,22575.45,,0,NIFTY
22565.1,2024-05-22 13:10:00,NSE,22565.1,22550.8,22558.95,,0,NIFTY
22565.35,2024-05-22 13:15:00,NSE,22573.3,22559.05,22564.3,,0,NIFTY
22573.25,2024-05-22 13:20:00,NSE,22577.35,22564.1,22564.4,,0,NIFTY
22571.45,2024-05-22 13:25:00,NSE,22575.0,22564.65,22573.1,,0,NIFTY
22579.25,2024-05-22 13:30:00,NSE,22585.85,22570.45,22570.95,,0,NIFTY
22567.55,2024-05-22 13:35:00,NSE,22578.95,22562.7,22578.7,,0,NIFTY
22577.65,2024-05-22 13:40:00,NSE,22581.75,22565.0,22566.95,,0,NIFTY
22578.3,2024-05-22 13:45:00,NSE,22581.55,22572.4,22576.5,,0,NIFTY
22576.8,2024-05-22 13:50:00,NSE,22580.95,22572.5,22576.9,,0,NIFTY
22582.7,2024-05-22 13:55:00,NSE,22589.2,22574.95,22575.45,,0,NIFTY
22596.85,2024-05-22 14:00:00,NSE,22607.85,22580.05,22581.6,,0,NIFTY
22564.45,2024-05-22 14:05:00,NSE,22596.25,22563.85,22594.95,,0,NIFTY
22576.8,2024-05-22 14:10:00,NSE,22577.6,22562.7,22563.95,,0,NIFTY
22586.0,2024-05-22 14:15:00,NSE,22588.85,22570.85,22575.25,,0,NIFTY
22586.0,2024-05-22 14:20:00,NSE,22587.45,22580.7,22586.1,,0,NIFTY
22573.2,2024-05-22 14:25:00,NSE,22587.8,22571.65,22584.95,,0,NIFTY
22581.25,2024-05-22 14:30:00,NSE,22587.5,22572.35,22573.0,,0,NIFTY
22585.65,2024-05-22 14:35:00,NSE,22587.95,22578.2,22580.8,,0,NIFTY
22589.2,2024-05-22 14:40:00,NSE,22593.0,22583.65,22585.4,,0,NIFTY
22586.4,2024-05-22 14:45:00,NSE,22595.45,22582.75,22589.75,,0,NIFTY
22559.05,2024-05-22 14:50:00,NSE,22590.1,22559.05,22586.25,,0,NIFTY
22552.35,2024-05-22 14:55:00,NSE,22565.0,22536.55,22560.2,,0,NIFTY
