datetime,open,high,low,close,volume,stock_code,exchange_code
2023-04-10 14:15:00,17626.75,17637.7,17598.25,17621.3,0,NIFTY,NSE
2023-04-10 15:15:00,17621.35,17627.85,17608.65,17613.05,0,NIFTY,NSE
2023-04-11 09:15:00,17704.8,17748.6,17669.0,17741.55,0,NIFTY,NSE
2023-04-11 10:15:00,17743.4,17745.3,17701.75,17704.25,0,NIFTY,NSE
2023-04-11 11:15:00,17705.0,17714.85,17668.35,17675.65,0,NIFTY,NSE
2023-04-11 12:15:00,17675.25,17688.6,17655.3,17667.6,26748639,NIFTY,NSE
2023-04-11 13:15:00,17668.35,17720.7,17665.45,17713.65,7817504,NIFTY,NSE
2023-04-11 14:15:00,17713.65,17729.85,17700.45,17728.15,0,NIFTY,NSE
2023-04-11 15:15:00,17727.9,17733.95,17713.05,17722.25,0,NIFTY,NSE
2023-04-12 09:15:00,17759.55,17779.4,17717.8,17751.55,0,NIFTY,NSE
2023-04-12 10:15:00,17751.8,17764.25,17735.2,17754.35,0,NIFTY,NSE
2023-04-12 11:15:00,17753.9,17773.15,17750.7,17761.75,0,NIFTY,NSE
2023-04-12 12:15:00,17760.8,17795.95,17760.8,17792.35,17962083,NIFTY,NSE
2023-04-12 13:15:00,17792.25,17819.05,17792.15,17807.05,9278760,NIFTY,NSE
2023-04-12 14:15:00,17806.65,17814.3,17767.25,17811.9,0,NIFTY,NSE
2023-04-12 15:15:00,17812.35,17824.3,17809.2,17817.9,0,NIFTY,NSE
2023-04-13 09:15:00,17807.3,17827.25,17771.4,17792.4,0,NIFTY,NSE
2023-04-13 10:15:00,17792.3,17805.7,17740.8,17747.6,0,NIFTY,NSE
2023-04-13 11:15:00,17746.9,17770.1,17736.75,17746.6,0,NIFTY,NSE
2023-04-13 12:15:00,17745.6,17777.6,17729.65,17750.0,21422022,NIFTY,NSE
2023-04-13 13:15:00,17749.9,17793.5,17744.9,17780.6,8920737,NIFTY,NSE
2023-04-13 14:15:00,17780.55,17837.4,17779.95,17836.55,0,NIFTY,NSE
2023-04-13 15:15:00,17836.6,17841.5,17826.4,17828.15,0,NIFTY,NSE
2023-04-17 09:15:00,17863.0,17863.0,17574.35,17610.3,0,NIFTY,NSE
2023-04-17 10:15:00,17609.9,17676.55,17609.45,17640.95,0,NIFTY,NSE
2023-04-17 11:15:00,17640.95,17666.95,17639.85,17657.2,0,NIFTY,NSE
2023-04-17 12:15:00,17656.7,17693.35,17654.65,17671.25,24313311,NIFTY,NSE
2023-04-17 13:15:00,17671.05,17689.15,17654.15,17688.2,8646325,NIFTY,NSE
2023-04-17 14:15:00,17688.15,17716.9,17670.3,17711.3,0,NIFTY,NSE
2023-04-17 15:15:00,17711.65,17715.2,17699.3,17704.1,0,NIFTY,NSE
2023-04-18 09:15:00,17766.6,17766.6,17663.2,17670.35,0,NIFTY,NSE
2023-04-18 10:15:00,17670.25,17696.35,17651.15,17681.8,0,NIFTY,NSE
2023-04-18 11:15:00,17681.9,17688.25,17659.4,17682.15,0,NIFTY,NSE
2023-04-18 12:15:00,17682.6,17709.85,17679.2,17690.1,20439842,NIFTY,NSE
2023-04-18 13:15:00,17690.15,17690.15,17610.75,17636.4,7196800,NIFTY,NSE
2023-04-18 14:15:00,17636.3,17673.6,17623.9,17656.1,0,NIFTY,NSE
2023-04-18 15:15:00,17655.9,17663.3,17650.05,17661.55,0,NIFTY,NSE
2023-04-19 09:15:00,17653.35,17658.35,17612.55,17628.95,0,NIFTY,NSE
2023-04-19 10:15:00,17629.5,17652.05,17626.75,17649.6,0,NIFTY,NSE
2023-04-19 11:15:00,17648.05,17662.9,17631.05,17654.25,0,NIFTY,NSE
2023-04-19 12:15:00,17654.55,17666.15,17631.5,17633.65,22583825,NIFTY,NSE
2023-04-19 13:15:00,17633.8,17635.95,17580.0,17595.55,6569786,NIFTY,NSE
2023-04-19 14:15:00,17594.9,17632.85,17588.45,17628.6,0,NIFTY,NSE
2023-04-19 15:15:00,17628.1,17629.35,17606.45,17610.2,0,NIFTY,NSE
2023-04-20 09:15:00,17638.6,17683.75,17615.2,17628.2,0,NIFTY,NSE
2023-04-20 10:15:00,17628.2,17642.9,17590.35,17610.95,0,NIFTY,NSE
2023-04-20 11:15:00,17611.35,17632.8,17610.95,17620.55,0,NIFTY,NSE
2023-04-20 12:15:00,17619.4,17627.95,17586.1,17597.85,20863881,NIFTY,NSE
2023-04-20 13:15:00,17597.95,17609.4,17584.5,17594.75,7287688,NIFTY,NSE
2023-04-20 14:15:00,17594.6,17634.2,17593.65,17634.2,0,NIFTY,NSE
2023-04-20 15:15:00,17633.9,17634.4,17620.05,17623.9,0,NIFTY,NSE
2023-04-21 09:15:00,17639.75,17662.5,17605.7,17617.65,0,NIFTY,NSE
2023-04-21 10:15:00,17616.75,17620.0,17589.5,17609.25,0,NIFTY,NSE
2023-04-21 11:15:00,17609.75,17612.9,17591.2,17595.35,0,NIFTY,NSE
2023-04-21 12:15:00,17595.45,17598.3,17553.95,17561.05,20318601,NIFTY,NSE
2023-04-21 13:15:00,17561.75,17614.15,17561.25,17599.85,4895748,NIFTY,NSE
2023-04-21 14:15:00,17600.7,17637.55,17596.65,17632.5,0,NIFTY,NSE
2023-04-21 15:15:00,17631.55,17631.55,17611.15,17618.9,0,NIFTY,NSE
2023-10-04 09:15:00,19446.3,19450.75,19375.7,19392.95,0,NIFTY,NSE
2023-10-04 10:15:00,19392.6,19429.1,19385.3,19420.25,0,NIFTY,NSE
2023-10-04 11:15:00,19420.85,19424.55,19355.6,19370.7,0,NIFTY,NSE
2023-10-04 12:15:00,19370.8,19378.95,19334.55,19357.0,0,NIFTY,NSE
2023-10-04 13:15:00,19357.3,19388.1,19343.1,19383.7,0,NIFTY,NSE
2023-10-04 14:15:00,19383.4,19446.7,19379.2,19444.55,0,NIFTY,NSE
2023-10-04 15:15:00,19444.35,19452.15,19435.0,19446.15,0,NIFTY,NSE
2023-10-05 09:15:00,19521.85,19547.55,19510.85,19525.05,0,NIFTY,NSE
2023-10-05 10:15:00,19524.55,19573.35,19487.95,19571.55,0,NIFTY,NSE
2023-10-05 11:15:00,19571.7,19576.45,19545.3,19554.8,0,NIFTY,NSE
2023-10-05 12:15:00,19554.05,19554.2,19519.7,19529.35,0,NIFTY,NSE
2023-10-05 13:15:00,19529.15,19560.35,19523.0,19551.6,0,NIFTY,NSE
2023-10-05 14:15:00,19550.05,19564.75,19532.4,19540.2,0,NIFTY,NSE
2023-10-05 15:15:00,19539.35,19553.9,19538.3,19546.6,0,NIFTY,NSE
2023-10-06 09:15:00,19621.2,19621.2,19589.7,19603.45,0,NIFTY,NSE
2023-10-06 10:15:00,19602.45,19658.0,19593.2,19642.45,0,NIFTY,NSE
2023-10-06 11:15:00,19643.55,19644.15,19604.35,19624.75,0,NIFTY,NSE
2023-10-06 12:15:00,19624.35,19649.95,19613.25,19648.4,0,NIFTY,NSE
2023-10-06 13:15:00,19647.25,19668.4,19645.25,19664.8,0,NIFTY,NSE
2023-10-06 14:15:00,19664.9,19674.9,19647.65,19660.25,0,NIFTY,NSE
2023-10-06 15:15:00,19660.95,19662.15,19640.5,19649.9,0,NIFTY,NSE
2023-10-09 09:15:00,19539.45,19587.35,19480.9,19574.7,0,NIFTY,NSE
2023-10-09 10:15:00,19573.95,19588.6,19544.55,19558.2,0,NIFTY,NSE
2023-10-09 11:15:00,19558.6,19569.45,19548.2,19551.65,0,NIFTY,NSE
2023-10-09 12:15:00,19551.5,19553.85,19503.25,19510.55,0,NIFTY,NSE
2023-10-09 13:15:00,19510.15,19534.25,19507.15,19513.2,0,NIFTY,NSE
2023-10-09 14:15:00,19514.4,19540.9,19498.2,19512.7,0,NIFTY,NSE
2023-10-09 15:15:00,19512.35,19513.3,19495.65,19497.5,0,NIFTY,NSE
2023-10-10 09:15:00,19565.6,19619.1,19565.6,19617.7,0,NIFTY,NSE
2023-10-10 10:15:00,19618.15,19627.0,19608.25,19622.8,0,NIFTY,NSE
2023-10-10 11:15:00,19622.8,19657.0,19611.7,19652.45,0,NIFTY,NSE
2023-10-10 12:15:00,19652.5,19685.75,19644.35,19676.5,0,NIFTY,NSE
2023-10-10 13:15:00,19676.65,19707.45,19673.25,19696.05,0,NIFTY,NSE
2023-10-10 14:15:00,19696.4,19717.1,19683.7,19688.3,0,NIFTY,NSE
2023-10-10 15:15:00,19689.1,19695.75,19682.9,19691.5,0,NIFTY,NSE
2023-10-11 09:15:00,19767.0,19831.5,19762.45,19810.4,0,NIFTY,NSE
2023-10-11 10:15:00,19810.3,19838.9,19802.0,19808.35,0,NIFTY,NSE
2023-10-11 11:15:00,19806.75,19823.15,19800.2,19809.85,0,NIFTY,NSE
2023-10-11 12:15:00,19810.35,19818.6,19782.05,19814.85,0,NIFTY,NSE
2023-10-11 13:15:00,19814.25,19815.95,19788.7,19803.2,0,NIFTY,NSE
2023-10-11 14:15:00,19803.9,19828.45,19796.4,19809.85,0,NIFTY,NSE
2023-10-11 15:15:00,19809.8,19812.15,19803.1,19808.5,0,NIFTY,NSE
2023-10-12 09:15:00,19822.7,19841.8,19773.65,19794.95,0,NIFTY,NSE
2023-10-12 10:15:00,19795.45,19827.45,19778.3,19824.45,0,NIFTY,NSE
2023-10-12 11:15:00,19824.5,19833.35,19803.45,19819.85,0,NIFTY,NSE
2023-10-12 12:15:00,19820.6,19825.6,19796.75,19802.3,0,NIFTY,NSE
2023-10-12 13:15:00,19801.85,19817.85,19793.7,19803.05,0,NIFTY,NSE
2023-10-12 14:15:00,19801.7,19807.3,19777.1,19799.2,0,NIFTY,NSE
2023-10-12 15:15:00,19799.85,19802.5,19779.75,19782.9,0,NIFTY,NSE
2023-10-13 09:15:00,19654.55,19736.25,19648.7,19692.55,0,NIFTY,NSE
2023-10-13 10:15:00,19693.3,19704.0,19670.55,19678.85,0,NIFTY,NSE
2023-10-13 11:15:00,19678.35,19702.65,19675.6,19683.2,0,NIFTY,NSE
2023-10-13 12:15:00,19685.5,19749.0,19682.9,19743.95,0,NIFTY,NSE
2023-10-13 13:15:00,19746.1,19783.75,19729.8,19776.6,0,NIFTY,NSE
2023-10-13 14:15:00,19779.7,19804.9,19745.65,19755.6,0,NIFTY,NSE
2023-10-13 15:15:00,19755.55,19756.1,19729.35,19733.75,0,NIFTY,NSE
2023-10-16 09:15:00,19737.25,19754.0,19691.95,19749.3,0,NIFTY,NSE
2023-10-16 10:15:00,19750.0,19767.55,19726.25,19742.45,0,NIFTY,NSE
2023-10-16 11:15:00,19742.35,19780.5,19731.3,19762.0,0,NIFTY,NSE
2023-10-16 12:15:00,19761.05,19781.2,19751.65,19754.7,0,NIFTY,NSE
2023-10-16 13:15:00,19753.7,19771.95,19744.4,19754.2,0,NIFTY,NSE
2023-10-16 14:15:00,19754.45,19771.5,19730.45,19730.45,0,NIFTY,NSE
2023-10-16 15:15:00,19730.85,19731.8,19718.8,19730.95,0,NIFTY,NSE
2023-10-17 09:15:00,19843.2,19843.2,19810.2,19821.35,0,NIFTY,NSE
2023-10-17 10:15:00,19821.75,19841.5,19814.5,19834.55,0,NIFTY,NSE
2023-10-17 11:15:00,19834.0,19836.2,19821.0,19833.65,0,NIFTY,NSE
2023-10-17 12:15:00,19833.0,19848.0,19823.65,19841.6,0,NIFTY,NSE
2023-10-17 13:15:00,19841.25,19848.05,19775.85,19782.3,0,NIFTY,NSE
2023-10-17 14:15:00,19781.6,19821.75,19779.65,19810.4,0,NIFTY,NSE
2023-10-17 15:15:00,19810.1,19823.35,19804.8,19818.35,0,NIFTY,NSE
2023-10-18 09:15:00,19820.45,19840.2,19775.35,19832.7,0,NIFTY,NSE
2023-10-18 10:15:00,19832.7,19836.9,19717.75,19724.9,0,NIFTY,NSE
2023-10-18 11:15:00,19725.25,19751.05,19690.0,19700.8,0,NIFTY,NSE
2023-10-18 12:15:00,19700.6,19710.55,19674.0,19709.65,0,NIFTY,NSE
2023-10-18 13:15:00,19708.8,19725.4,19690.2,19719.45,0,NIFTY,NSE
2023-10-18 14:15:00,19719.35,19719.75,19660.6,19672.05,0,NIFTY,NSE
2023-10-18 15:15:00,19672.05,19672.1,19661.6,19668.45,0,NIFTY,NSE
2023-10-19 09:15:00,19545.2,19592.85,19513.35,19575.4,0,NIFTY,NSE
2023-10-19 10:15:00,19574.3,19591.3,19555.0,19574.85,0,NIFTY,NSE
2023-10-19 11:15:00,19574.2,19664.65,19574.2,19661.3,0,NIFTY,NSE
2023-10-19 12:15:00,19661.0,19664.15,19633.85,19643.7,0,NIFTY,NSE
2023-10-19 13:15:00,19643.05,19681.75,19618.35,19657.65,0,NIFTY,NSE
2023-10-19 14:15:00,19657.7,19660.6,19621.1,19622.1,0,NIFTY,NSE
2023-10-19 15:15:00,19621.95,19631.25,19601.6,19611.9,0,NIFTY,NSE
2023-10-20 09:15:00,19542.15,19593.65,19520.0,19570.6,0,NIFTY,NSE
2023-10-20 10:15:00,19572.35,19578.9,19545.35,19567.25,0,NIFTY,NSE
2023-10-20 11:15:00,19567.65,19575.25,19527.35,19546.95,0,NIFTY,NSE
2023-10-20 12:15:00,19546.75,19557.8,19525.75,19533.6,0,NIFTY,NSE
2023-10-20 13:15:00,19533.1,19566.3,19531.65,19541.05,0,NIFTY,NSE
2023-10-20 14:15:00,19540.85,19555.05,19529.1,19546.4,0,NIFTY,NSE
2023-10-20 15:15:00,19546.45,19546.5,19526.5,19541.75,0,NIFTY,NSE
2024-03-28 09:15:00,22163.6,22316.65,22163.6,22306.25,0,NIFTY,NSE
2024-03-28 10:15:00,22306.05,22369.35,22278.5,22367.3,0,NIFTY,NSE
2024-03-28 11:15:00,22366.85,22373.0,22321.05,22334.2,0,NIFTY,NSE
2024-03-28 12:15:00,22334.15,22434.2,22327.5,22408.65,0,NIFTY,NSE
2024-03-28 13:15:00,22409.8,22473.75,22405.95,22467.95,0,NIFTY,NSE
2024-03-28 14:15:00,22468.05,22513.2,22264.95,22268.9,0,NIFTY,NSE
2024-03-28 15:15:00,22270.2,22343.7,22264.65,22343.1,0,NIFTY,NSE
2024-04-01 09:15:00,22455.0,22529.1,22455.0,22503.65,0,NIFTY,NSE
2024-04-01 10:15:00,22503.8,22512.75,22453.3,22479.45,0,NIFTY,NSE
2024-04-01 11:15:00,22479.8,22491.5,22459.7,22462.2,0,NIFTY,NSE
2024-04-01 12:15:00,22461.95,22483.25,22427.85,22445.75,0,NIFTY,NSE
2024-04-01 13:15:00,22445.8,22473.3,22445.05,22454.5,0,NIFTY,NSE
2024-04-01 14:15:00,22456.1,22467.5,22433.5,22464.05,0,NIFTY,NSE
2024-04-01 15:15:00,22465.6,22477.7,22456.5,22469.05,0,NIFTY,NSE
2024-04-02 09:15:00,22458.8,22496.9,22415.9,22433.6,0,NIFTY,NSE
2024-04-02 10:15:00,22434.0,22448.35,22389.15,22432.4,0,NIFTY,NSE
2024-04-02 11:15:00,22430.4,22445.15,22413.95,22424.5,0,NIFTY,NSE
2024-04-02 12:15:00,22424.15,22432.15,22408.2,22409.05,0,NIFTY,NSE
2024-04-02 13:15:00,22409.65,22423.15,22393.05,22414.0,0,NIFTY,NSE
2024-04-02 14:15:00,22414.15,22461.55,22410.1,22452.3,0,NIFTY,NSE
2024-04-02 15:15:00,22451.45,22470.3,22450.95,22464.3,0,NIFTY,NSE
2024-04-03 09:15:00,22385.7,22457.1,22347.8,22448.6,0,NIFTY,NSE
2024-04-03 10:15:00,22448.15,22466.05,22419.1,22447.7,0,NIFTY,NSE
2024-04-03 11:15:00,22447.6,22480.3,22445.1,22479.0,0,NIFTY,NSE
2024-04-03 12:15:00,22479.75,22520.9,22471.75,22485.3,0,NIFTY,NSE
2024-04-03 13:15:00,22484.5,22508.75,22459.1,22494.95,0,NIFTY,NSE
2024-04-03 14:15:00,22494.95,22500.75,22423.45,22430.7,0,NIFTY,NSE
2024-04-03 15:15:00,22430.75,22447.1,22423.5,22445.55,0,NIFTY,NSE
2024-04-04 09:15:00,22592.1,22603.6,22376.1,22376.1,0,NIFTY,NSE
2024-04-04 10:15:00,22373.75,22450.3,22307.45,22417.45,0,NIFTY,NSE
2024-04-04 11:15:00,22419.35,22429.05,22350.85,22385.3,0,NIFTY,NSE
2024-04-04 12:15:00,22385.45,22491.35,22377.0,22481.05,0,NIFTY,NSE
2024-04-04 13:15:00,22481.45,22580.2,22470.4,22530.3,0,NIFTY,NSE
2024-04-04 14:15:00,22529.6,22568.1,22486.7,22507.25,0,NIFTY,NSE
2024-04-04 15:15:00,22506.65,22553.95,22506.65,22541.2,0,NIFTY,NSE
2024-04-05 09:15:00,22486.4,22502.45,22429.0,22474.6,0,NIFTY,NSE
2024-04-05 10:15:00,22473.9,22514.65,22458.95,22514.4,0,NIFTY,NSE
2024-04-05 11:15:00,22514.8,22516.85,22473.05,22498.85,0,NIFTY,NSE
2024-04-05 12:15:00,22498.8,22511.85,22475.7,22484.85,0,NIFTY,NSE
2024-04-05 13:15:00,22485.05,22528.35,22479.1,22504.05,0,NIFTY,NSE
2024-04-05 14:15:00,22504.4,22521.1,22487.25,22515.45,0,NIFTY,NSE
2024-04-05 15:15:00,22514.4,22536.6,22501.5,22523.4,0,NIFTY,NSE
2024-04-08 09:15:00,22580.25,22630.45,22550.35,22626.25,0,NIFTY,NSE
2024-04-08 10:15:00,22627.15,22634.05,22605.9,22623.85,0,NIFTY,NSE
2024-04-08 11:15:00,22624.35,22656.25,22622.3,22653.25,0,NIFTY,NSE
2024-04-08 12:15:00,22653.65,22696.05,22651.15,22695.25,0,NIFTY,NSE
2024-04-08 13:15:00,22695.35,22696.95,22634.15,22660.9,0,NIFTY,NSE
2024-04-08 14:15:00,22661.0,22688.25,22655.45,22671.15,0,NIFTY,NSE
2024-04-08 15:15:00,22671.1,22674.35,22657.85,22661.0,0,NIFTY,NSE
2024-04-09 09:15:00,22760.0,22760.0,22675.45,22749.05,0,NIFTY,NSE
2024-04-09 10:15:00,22749.25,22768.35,22727.2,22729.65,0,NIFTY,NSE
2024-04-09 11:15:00,22729.6,22757.5,22708.85,22720.5,0,NIFTY,NSE
2024-04-09 12:15:00,22720.1,22727.5,22669.1,22683.55,0,NIFTY,NSE
2024-04-09 13:15:00,22683.05,22685.85,22616.8,22617.5,0,NIFTY,NSE
2024-04-09 14:15:00,22618.8,22671.9,22613.15,22641.55,0,NIFTY,NSE
2024-04-09 15:15:00,22642.05,22652.7,22639.15,22642.05,0,NIFTY,NSE
2024-04-10 09:15:00,22720.25,22727.1,22679.45,22707.3,0,NIFTY,NSE
2024-04-10 10:15:00,22706.75,22720.05,22690.35,22706.3,0,NIFTY,NSE
2024-04-10 11:15:00,22706.2,22708.45,22674.55,22706.4,0,NIFTY,NSE
2024-04-10 12:15:00,22705.9,22721.15,22691.4,22715.1,0,NIFTY,NSE
2024-04-10 13:15:00,22714.9,22744.75,22709.8,22721.65,0,NIFTY,NSE
2024-04-10 14:15:00,22721.3,22775.7,22718.3,22752.65,0,NIFTY,NSE
2024-04-10 15:15:00,22752.0,22755.65,22730.6,22732.85,0,NIFTY,NSE
2024-04-12 09:15:00,22683.95,22726.15,22626.5,22641.7,0,NIFTY,NSE
2024-04-12 10:15:00,22642.3,22666.75,22627.65,22657.85,0,NIFTY,NSE
2024-04-12 11:15:00,22657.7,22698.2,22656.1,22687.95,0,NIFTY,NSE
2024-04-12 12:15:00,22688.05,22690.3,22545.65,22568.05,0,NIFTY,NSE
2024-04-12 13:15:00,22568.5,22591.5,22539.2,22544.7,0,NIFTY,NSE
2024-04-12 14:15:00,22544.95,22563.75,22511.1,22515.85,0,NIFTY,NSE
2024-04-12 15:15:00,22515.8,22524.05,22503.85,22519.4,0,NIFTY,NSE
2024-04-15 09:15:00,22356.7,22376.6,22263.75,22360.3,0,NIFTY,NSE
2024-04-15 10:15:00,22360.65,22426.55,22344.85,22361.9,0,NIFTY,NSE
2024-04-15 11:15:00,22361.45,22399.45,22355.9,22398.85,0,NIFTY,NSE
2024-04-15 12:15:00,22399.0,22404.05,22321.6,22338.3,0,NIFTY,NSE
2024-04-15 13:15:00,22339.0,22354.3,22320.9,22334.15,0,NIFTY,NSE
2024-04-15 14:15:00,22334.3,22343.25,22260.1,22270.0,0,NIFTY,NSE
2024-04-15 15:15:00,22271.5,22291.3,22262.55,22277.45,0,NIFTY,NSE
2024-04-16 09:15:00,22136.35,22213.5,22107.95,22191.4,0,NIFTY,NSE
2024-04-16 10:15:00,22190.65,22209.4,22156.7,22201.05,0,NIFTY,NSE
2024-04-16 11:15:00,22201.55,22209.05,22149.95,22169.75,0,NIFTY,NSE
2024-04-16 12:15:00,22169.4,22173.2,22100.65,22100.65,0,NIFTY,NSE
2024-04-16 13:15:00,22100.9,22154.3,22079.7,22143.05,0,NIFTY,NSE
2024-04-16 14:15:00,22142.65,22169.75,22108.7,22168.9,0,NIFTY,NSE
2024-04-16 15:15:00,22168.3,22180.05,22153.8,22177.45,0,NIFTY,NSE
2024-04-18 09:15:00,22228.75,22270.65,22164.85,22178.15,43924105,NIFTY,NSE
2024-04-18 10:15:00,22176.9,22295.2,22155.0,22283.0,0,NIFTY,NSE
2024-04-18 11:15:00,22283.7,22308.35,22264.3,22292.15,0,NIFTY,NSE
2024-04-18 12:15:00,22292.35,22326.25,22282.2,22291.45,0,NIFTY,NSE
2024-04-18 13:15:00,22291.05,22305.4,22082.55,22137.85,0,NIFTY,NSE
2024-04-18 14:15:00,22139.0,22171.3,21962.5,21965.65,0,NIFTY,NSE
2024-04-18 15:15:00,21966.05,22046.75,21962.0,22045.75,0,NIFTY,NSE
2024-04-19 09:15:00,21839.95,21901.65,21777.65,21884.75,53820247,,NSE
2024-04-19 10:15:00,21886.15,21889.85,21850.2,21870.7,0,,NSE
2024-04-19 11:15:00,21871.5,21935.95,21866.7,21934.2,0,,NSE
2024-04-19 12:15:00,21934.0,22052.5,21926.75,22044.9,0,,NSE
2024-04-19 13:15:00,22044.9,22177.7,22009.65,22149.8,0,,NSE
2024-04-19 14:15:00,22149.2,22179.3,22100.6,22162.3,0,,NSE
2024-04-19 15:15:00,22163.1,22166.0,22129.05,22149.7,0,,NSE
2024-04-22 09:15:00,22336.9,22336.9,22198.35,22246.55,0,,NSE
2024-04-22 10:15:00,22246.05,22297.4,22229.55,22283.85,0,,NSE
2024-04-22 11:15:00,22283.7,22312.1,22273.6,22285.25,0,,NSE
2024-04-22 12:15:00,22286.7,22299.65,22257.5,22273.45,0,,NSE
2024-04-22 13:15:00,22273.8,22302.05,22258.25,22292.0,0,,NSE
2024-04-22 14:15:00,22292.35,22349.35,22272.9,22347.05,0,,NSE
2024-04-22 15:15:00,22347.4,22375.25,22334.9,22365.45,0,,NSE
2024-04-23 09:15:00,22416.95,22431.25,22368.8,22417.65,0,,NSE
2024-04-23 10:15:00,22417.45,22419.4,22356.5,22381.4,0,,NSE
2024-04-23 11:15:00,22382.25,22423.25,22378.7,22420.8,0,,NSE
2024-04-23 12:15:00,22420.75,22423.6,22369.15,22382.45,0,,NSE
2024-04-23 13:15:00,22382.15,22405.3,22358.4,22396.45,0,,NSE
2024-04-23 14:15:00,22396.5,22412.6,22359.2,22377.5,0,,NSE
2024-04-23 15:15:00,22378.95,22378.95,22350.15,22361.0,0,,NSE
2024-04-24 09:15:00,22425.8,22449.9,22401.05,22435.1,0,,NSE
2024-04-24 10:15:00,22436.4,22475.9,22435.9,22459.25,0,,NSE
2024-04-24 11:15:00,22458.75,22468.1,22438.3,22459.95,0,,NSE
2024-04-24 12:15:00,22460.1,22463.3,22432.95,22448.9,0,,NSE
2024-04-24 13:15:00,22447.75,22458.95,22437.85,22449.4,0,,NSE
2024-04-24 14:15:00,22449.6,22453.15,22384.8,22401.75,0,,NSE
2024-04-24 15:15:00,22401.65,22414.95,22397.1,22412.2,0,,NSE
2024-04-25 09:15:00,22325.35,22457.95,22308.3,22457.15,0,,NSE
2024-04-25 10:15:00,22454.2,22474.6,22339.75,22434.75,0,,NSE
2024-04-25 11:15:00,22433.15,22435.35,22381.65,22396.7,0,,NSE
2024-04-25 12:15:00,22397.8,22462.9,22380.4,22452.15,0,,NSE
2024-04-25 13:15:00,22452.9,22599.5,22428.9,22577.25,0,,NSE
2024-04-25 14:15:00,22576.4,22624.75,22566.55,22570.25,0,,NSE
2024-04-25 15:15:00,22571.05,22576.1,22549.4,22559.25,0,,NSE
2024-04-26 09:15:00,22615.25,22615.5,22517.8,22538.15,0,,NSE
2024-04-26 10:15:00,22537.3,22555.5,22507.95,22515.9,0,,NSE
2024-04-26 11:15:00,22517.4,22550.45,22511.05,22524.75,0,,NSE
2024-04-26 12:15:00,22523.65,22530.45,22491.25,22509.95,0,,NSE
2024-04-26 13:15:00,22508.35,22512.75,22420.25,22445.25,0,,NSE
