datetime,timeframe,event_type,rsi_at_event,rsi_1_before,rsi_3_before,rsi_5_before,rsi_change_1,rsi_change_3,return_1,return_3,return_5,return_10,return_20,success_10,success_20,success_50,price
2023-04-03 13:15:00,15-minute,breakout,36.595566708490395,46.1066359800531,32.576985413289876,47.96547472256488,-9.511069271562704,4.018581295200519,-0.031991699450950595,-0.05762791957447666,-0.05158010909626087,0.022204471461506614,-0.1376204899058986,True,True,True,17342.7
2023-04-03 13:30:00,15-minute,breakout,41.26916524701885,36.595566708490395,50.03556187766663,50.017680339462906,4.673598538528452,-8.766396630647783,0.02710073979252936,0.016431674502959126,-0.055021187478210276,0.13333872075640407,-0.09099705123478685,True,True,True,17347.4
2023-04-03 13:45:00,15-minute,breakout,43.783068783067705,41.26916524701885,46.1066359800531,32.576985413289876,2.5139035360488577,-2.323567196985394,0.0069174631356583305,0.0020174945599693572,-0.023627447025542647,0.17727322596849948,-0.04753166617214033,True,True,True,17348.6
2023-04-03 14:00:00,15-minute,breakout,65.17457475380587,43.783068783067705,36.595566708490395,50.03556187766663,21.391505970738166,28.579008045315476,0.13344016231857658,0.16750563637726312,0.15682159525614026,0.23628453389341608,-0.32247051431751883,True,True,True,17371.75
2023-04-03 14:00:00,15-minute,breakout,65.17457475380587,43.783068783067705,36.595566708490395,50.03556187766663,21.391505970738166,28.579008045315476,0.13344016231857658,0.16750563637726312,0.15682159525614026,0.23628453389341608,-0.32247051431751883,True,True,True,17371.75
2023-04-03 14:15:00,15-minute,breakout,65.55998229305106,65.17457475380587,41.26916524701885,46.1066359800531,0.3854075392451932,24.290817046032217,0.01295206297580176,0.1533370995076888,0.14842995691208838,0.16546269018120618,0.17037150212315666,True,True,True,17374.0
2023-04-03 14:15:00,15-minute,breakout,65.55998229305106,65.17457475380587,41.26916524701885,46.1066359800531,0.3854075392451932,24.290817046032217,0.01295206297580176,0.1533370995076888,0.14842995691208838,0.16546269018120618,0.17037150212315666,True,True,True,17374.0
2023-04-03 14:30:00,15-minute,breakout,78.00361336946776,65.55998229305106,43.783068783067705,36.595566708490395,12.443631076416693,34.22054458640005,0.07079544146424421,0.21730860127042728,0.2514026074371234,0.1996928246016827,0.16072909945616942,True,True,True,17386.3
2023-04-03 14:30:00,15-minute,breakout,78.00361336946776,65.55998229305106,43.783068783067705,36.595566708490395,12.443631076416693,34.22054458640005,0.07079544146424421,0.21730860127042728,0.2514026074371234,0.1996928246016827,0.16072909945616942,True,True,True,17386.3
2023-04-03 14:45:00,15-minute,breakout,80.0278035217797,78.00361336946776,65.17457475380587,41.26916524701885,2.024190152311945,14.853228767973832,-0.020705958139444203,0.0630333731489463,0.2034887072414282,0.14835555786010257,0.045756054043955,True,True,True,17382.7
2023-04-03 14:45:00,15-minute,breakout,80.0278035217797,78.00361336946776,65.17457475380587,41.26916524701885,2.024190152311945,14.853228767973832,-0.020705958139444203,0.0630333731489463,0.2034887072414282,0.14835555786010257,0.045756054043955,True,True,True,17382.7
2023-04-03 15:00:00,15-minute,breakout,81.48625429553292,80.0278035217797,65.55998229305106,43.783068783067705,1.4584507737532135,15.926272002481852,0.1231109091222704,0.173247381144237,0.31991054033178035,0.29620750661278894,0.20843049533909586,True,True,True,17404.1
2023-04-03 15:00:00,15-minute,breakout,81.48625429553292,80.0278035217797,65.55998229305106,43.783068783067705,1.4584507737532135,15.926272002481852,0.1231109091222704,0.173247381144237,0.31991054033178035,0.29620750661278894,0.20843049533909586,True,True,True,17404.1
2023-04-03 15:15:00,15-minute,breakout,75.58795860771575,81.48625429553292,78.00361336946776,65.17457475380587,-5.898295687817168,-2.415654761752009,-0.025281399210519417,0.07707217751908857,0.16089340452172252,0.3179673153814955,0.21310049704250655,True,True,True,17399.7
2023-04-03 15:15:00,15-minute,breakout,75.58795860771575,81.48625429553292,78.00361336946776,65.17457475380587,-5.898295687817168,-2.415654761752009,-0.025281399210519417,0.07707217751908857,0.16089340452172252,0.3179673153814955,0.21310049704250655,True,True,True,17399.7
2023-04-05 09:00:00,15-minute,breakout,78.82496940024579,75.58795860771575,80.0278035217797,65.55998229305106,3.237010792530043,-1.2028341215339111,0.12988729690741607,0.22781271033842643,0.27800161160354,0.4268442061879485,0.4870846154511721,True,True,True,17422.3
2023-04-05 09:15:00,15-minute,breakout,83.87197016780732,78.82496940024579,81.48625429553292,78.00361336946776,5.047000767561528,2.385715872274403,0.25054097335024395,0.35537603208439794,0.4581193238354375,0.7106736551978576,0.7330359279883236,True,True,True,17465.95
2023-04-05 09:15:00,15-minute,breakout,83.87197016780732,78.82496940024579,81.48625429553292,78.00361336946776,5.047000767561528,2.385715872274403,0.25054097335024395,0.35537603208439794,0.4581193238354375,0.7106736551978576,0.7330359279883236,True,True,True,17465.95
2023-04-05 09:45:00,15-minute,breakout,87.45269286754204,81.96173701791793,78.82496940024579,81.48625429553292,5.490955849624115,8.62772346729625,0.08735275333013881,0.2921543079845934,0.397032883056303,0.7182135734295603,0.8967599997690145,True,True,True,17473.2
2023-04-05 10:00:00,15-minute,breakout,88.44504021447909,87.45269286754204,83.87197016780732,75.58795860771575,0.9923473469370521,4.5730700466717735,0.10559027539318588,0.1471434419542117,0.528457387196335,0.6902010447997542,0.9281164170148015,True,True,True,17491.65
2023-04-05 10:15:00,15-minute,breakout,91.59001314060606,88.44504021447909,81.96173701791793,78.82496940024579,3.144972926126968,9.628276122688135,0.05316822598211424,0.24630612414402453,0.4514329336539946,0.7306895360884136,0.897361244832906,True,True,True,17500.95
2023-04-05 10:30:00,15-minute,breakout,91.56785243741925,91.59001314060606,87.45269286754204,83.87197016780732,-0.02216070318681318,4.115159569877207,0.023998697213589715,0.18285145251013546,0.2244366896733352,0.6835842013539484,0.8846420945558542,True,True,True,17505.15
2023-04-05 10:45:00,15-minute,breakout,83.76213592233123,91.56785243741925,88.44504021447909,81.96173701791793,-7.805716515088022,-4.682904292147867,-0.09968494985761467,-0.02258220350853657,0.17040946961126568,0.6040488531701138,0.7533005510760749,True,True,True,17487.7
2023-04-05 11:00:00,15-minute,breakout,80.93174431202705,83.76213592233123,91.59001314060606,87.45269286754204,-2.8303916103041757,-10.658268828579011,-0.010007033514980446,-0.08570963290563949,0.07296888949934743,0.4702914830413629,0.7678920283298751,True,True,True,17485.95
2023-04-05 11:15:00,15-minute,breakout,81.6427640156462,80.93174431202705,91.56785243741925,88.44504021447909,0.7110197036191437,-9.925088421773054,0.053757445263191705,-0.05598352484841307,0.021152950121905434,0.5497221216457682,0.8694373736995109,True,True,True,17495.35
2023-04-05 11:30:00,15-minute,breakout,77.30439442658259,81.6427640156462,83.76213592233123,91.59001314060606,-4.338369589063603,-6.457741495748635,-0.04086800206910546,0.002859152432854728,-0.07285318796980134,0.37825086240048655,0.8067096104794391,True,True,True,17488.2
2023-04-05 11:45:00,15-minute,breakout,80.52763819095588,77.30439442658259,80.93174431202705,91.56785243741925,3.2232437643732936,-0.40410612107116606,0.0914902620052338,0.10436950809078471,-0.005426974347555458,0.21899753520420173,0.9312275481903054,True,True,True,17504.2
2023-04-05 11:45:00,15-minute,breakout,80.52763819095588,77.30439442658259,80.93174431202705,91.56785243741925,3.2232437643732936,-0.40410612107116606,0.0914902620052338,0.10436950809078471,-0.005426974347555458,0.21899753520420173,0.9312275481903054,True,True,True,17504.2
2023-04-05 12:00:00,15-minute,breakout,78.85402455661779,80.52763819095588,81.6427640156462,83.76213592233123,-1.6736136343380963,-2.788739459028406,0.03227796757347967,0.0828791650352878,0.1266604527753623,0.2972857637924209,0.9364515719934907,True,True,True,17509.85
2023-04-05 12:00:00,15-minute,breakout,78.85402455661779,80.52763819095588,81.6427640156462,83.76213592233123,-1.6736136343380963,-2.788739459028406,0.03227796757347967,0.0828791650352878,0.1266604527753623,0.2972857637924209,0.9364515719934907,True,True,True,17509.85
2023-04-05 12:15:00,15-minute,breakout,79.8342541436476,78.85402455661779,77.30439442658259,80.93174431202705,0.980229587029811,2.5298597170650083,-0.01227880307368423,0.11150375681887592,0.12438557813558848,0.1974452304100094,0.9170768822844622,True,True,True,17507.7
2023-04-05 12:15:00,15-minute,breakout,79.8342541436476,78.85402455661779,77.30439442658259,80.93174431202705,0.980229587029811,2.5298597170650083,-0.01227880307368423,0.11150375681887592,0.12438557813558848,0.1974452304100094,0.9170768822844622,True,True,True,17507.7
2023-04-05 12:30:00,15-minute,breakout,79.30839002267712,79.8342541436476,80.52763819095588,81.6427640156462,-0.525864120970482,-1.2192481682787673,0.1028119056186716,0.1228276642177395,0.1734746661255837,0.19466431125707562,0.8862089311669763,True,True,True,17525.7
2023-04-05 12:45:00,15-minute,breakout,74.34996486296669,79.30839002267712,78.85402455661779,77.30439442658259,-4.95842515971043,-4.504059693651101,0.05449140405233699,0.14506120840556136,0.26903855170914426,0.19598936057756422,0.9281109704155632,True,True,True,17535.25
2023-04-05 13:30:00,15-minute,breakout,64.15800415800513,77.03464947623017,74.34996486296669,79.8342541436476,-12.876645318225044,-10.19196070496156,-0.08323688876472612,-0.05446172709256958,0.1028119056186716,0.22732536693745864,0.6986859418183222,True,True,True,17525.7
2023-04-05 13:45:00,15-minute,breakout,60.017691287040876,64.15800415800513,79.12087912088067,79.30839002267712,-4.140312870964252,-19.103187833839797,-0.011982402985344365,-0.0789738530972417,-0.011982402985344365,0.16147147670666495,0.7120812427800383,True,True,True,17523.6
2023-04-05 14:00:00,15-minute,breakout,62.965997541990944,60.017691287040876,77.03464947623017,74.34996486296669,2.9483062549500687,-14.068651934239227,0.07532698760528422,-0.019954048676473768,0.008839337905075517,0.27790167084089656,0.6572036987079866,True,True,True,17536.8
2023-04-06 09:15:00,15-minute,breakout,60.475161987041034,60.3448275862069,81.5286624203828,76.17956939990965,0.13033440083413694,-21.053500433341767,-0.010836182583962017,-0.11736186480025834,-0.06355775205064695,-0.04760465898530075,0.2530349903074658,True,True,True,17531.95
2023-04-06 09:30:00,15-minute,breakout,53.78787878787878,60.475161987041034,80.05291005291083,74.52229299363304,-6.687283199162252,-26.26503126503205,0.007129840091946171,-0.15830533568702565,-0.06953389492403428,0.042794296376169605,0.2702169456048953,True,True,True,17533.2
2023-04-06 09:45:00,15-minute,breakout,46.09704641350146,53.78787878787878,60.3448275862069,81.5286624203828,-7.690832374377322,-14.247781172705437,-0.03051354002693296,-0.03421952394938588,-0.14072029420226784,0.0242530073729208,0.18576364576874393,True,True,True,17527.85
2023-04-06 10:00:00,15-minute,breakout,66.65579119086397,46.09704641350146,60.475161987041034,80.05291005291083,20.558744777362506,6.180629203822932,0.34602076124568004,0.3225539657596421,0.1565970047263887,0.2948086309931153,0.57352957994532,True,True,True,17588.5
2023-04-06 10:00:00,15-minute,breakout,66.65579119086397,46.09704641350146,60.475161987041034,80.05291005291083,20.558744777362506,6.180629203822932,0.34602076124568004,0.3225539657596421,0.1565970047263887,0.2948086309931153,0.57352957994532,True,True,True,17588.5
2023-04-06 13:45:00,15-minute,breakout,45.620550913029454,45.57823129251705,73.23521395475643,77.61919222593438,0.04231962051240146,-27.614663041726978,-0.03385644865769866,-0.28492858338844407,-0.3208547047342303,-0.2209329732523524,0.04128466488240168,True,True,True,17568.25
2023-04-12 09:00:00,15-minute,breakout,75.54811205846337,60.621942697414475,53.191489361702736,46.9636963696368,14.926169361048899,22.35662269676064,0.21046988954562806,0.25487738788780856,0.3081050550691744,0.5204442029477674,0.2421451007950104,True,True,True,17759.55
2023-04-12 09:15:00,15-minute,breakout,81.16492560936871,75.54811205846337,65.01386962552067,52.54465790360606,5.616813550905334,16.15105598384804,0.023367709204347165,0.20052853794669812,0.29302498899039797,0.4555183889748182,0.27943683598468105,True,True,True,17763.7
2023-04-12 09:30:00,15-minute,breakout,79.2899408284011,81.16492560936871,60.621942697414475,53.191489361702736,-1.8749847809676083,18.667998130986625,0.0002814728913502762,0.23416891196095246,0.27858691234248223,0.39249927942897056,0.3360774955166068,True,True,True,17763.75
2023-04-12 09:45:00,15-minute,breakout,77.65696246930851,79.2899408284011,75.54811205846337,65.01386962552067,-1.63297835909259,2.108850410845136,-0.01182182816127364,0.011824623934741929,0.18896500762910495,0.28343246882667206,0.321099362884647,True,True,True,17761.65
2023-04-12 10:00:00,15-minute,breakout,80.53837759185006,77.65696246930851,81.16492560936871,60.621942697414475,2.8814151225415543,-0.626548017518644,-0.05686408638838625,-0.0683979125970513,0.16532889446880805,0.21395929128100732,0.37715898070949105,True,True,True,17751.55
2023-04-12 10:45:00,15-minute,breakout,68.56521739130407,70.2591526120933,80.53837759185006,79.2899408284011,-1.6939352207892284,-11.97316020054599,0.05974001820381325,0.014646608324353494,-0.0540426430230001,0.2243937135889551,0.5032479019544178,True,True,True,17754.15
2023-04-12 11:00:00,15-minute,breakout,68.00884955752083,68.56521739130407,72.46763137852197,77.65696246930851,-0.5563678337832414,-4.458781821001139,0.0011264971851554506,0.0687628049587996,-0.041099785211418105,0.14778755820543665,0.4228036833412441,True,True,True,17754.35
2023-04-12 11:15:00,15-minute,breakout,75.45738509593915,68.00884955752083,70.2591526120933,80.53837759185006,7.448535538418312,5.1982324838458425,0.04336965307094598,0.10426323931795878,0.05914976438676778,0.22457645050713015,0.44817562829415625,True,True,True,17762.05
2023-04-12 11:30:00,15-minute,breakout,75.80290365156213,75.45738509593915,68.56521739130407,72.46763137852197,0.34551855562298783,7.237686260258059,0.047291838498386696,0.09180952059095748,0.15950716232249196,0.061375428994558945,0.5821390568045537,True,True,True,17770.45
2023-04-12 11:45:00,15-minute,breakout,71.87096774193486,75.80290365156213,68.00884955752083,70.2591526120933,-3.9319359096272706,3.8621181844140295,-0.02926206145595911,0.061393404996534784,0.12229796179457075,0.008725659631725335,0.4642837955907142,True,True,True,17765.25
2023-04-12 12:00:00,15-minute,breakout,65.8490566037729,71.87096774193486,75.45738509593915,68.56521739130407,-6.021911138161968,-9.608328492166251,-0.019701383318559973,-0.0016889942320852391,0.042806893036262395,-0.011258883963127797,0.3811962044274253,True,True,True,17761.75
2023-04-12 12:15:00,15-minute,breakout,73.3977172958737,65.8490566037729,75.80290365156213,68.00884955752083,7.54866069210081,-2.4051863556884285,0.07769504694075113,0.028699329504866533,0.1194073565069953,0.07825849512854699,0.36191277394002075,True,True,True,17775.55
2023-04-12 12:30:00,15-minute,breakout,53.89988358556513,73.3977172958737,71.87096774193486,75.45738509593915,-19.497833710308576,-17.971084156369734,-0.052319056231731054,0.005628966662452051,0.023645919249193348,0.08280967014149265,0.29694614040582934,True,True,True,17766.25
2023-04-12 12:45:00,15-minute,breakout,55.15288788221914,53.89988358556513,65.8490566037729,75.80290365156213,1.2530042966540123,-10.696168721553754,0.036867656370920265,0.062212338311251614,0.01322420085028142,0.17275245672028205,0.38294267156169237,True,True,True,17772.8
2023-04-12 13:00:00,15-minute,breakout,63.265306122448834,55.15288788221914,73.3977172958737,71.87096774193486,8.112418240229694,-10.13241117342487,0.10999954987396254,0.094511843515388,0.15254499655223963,0.27502951776843254,0.4547815580573378,True,True,True,17792.35
2023-04-12 14:45:00,15-minute,breakout,57.263814616755425,69.44980694980863,81.12745098039215,75.41498429789274,-12.185992333053207,-23.86363636363673,-0.09160056533847882,-0.1611721200311167,-0.16761941128246027,0.015751973919231332,0.09402279630550403,True,True,True,17778.35
2023-04-13 09:15:00,15-minute,breakout,62.53288237504718,65.67986230636768,65.08918820531491,69.44980694980863,-3.1469799313205016,-2.556305830267732,0.008985079152945552,-0.01684267259528527,0.08008024883883191,0.04803276340072937,0.3083786044389525,True,True,True,17808.9
2023-04-13 10:45:00,15-minute,breakout,33.14859715968319,42.946708463950394,50.02163565556162,62.15913335823571,-9.798111304267202,-16.873038495878426,-0.18434785541058263,-0.18406735460083645,-0.2199586488976668,-0.10518411438630304,-0.08944870904133984,True,True,True,17759.65
2023-04-13 11:15:00,15-minute,breakout,32.96560674886581,30.84112149532841,42.946708463950394,50.02163565556162,2.124485253537401,-9.981101715084584,0.016621965786933757,-0.23549314456413617,-0.23521278748230845,-0.37799067230146477,-0.12519130356499764,True,True,True,17750.55
2023-04-13 11:30:00,15-minute,breakout,39.12764592687685,32.96560674886581,33.14859715968319,49.14134742404362,6.162039178011042,5.97904876719366,0.05746300818847416,0.006193815756505572,-0.21153586839267602,-0.26140964660560373,-0.17760441987707543,True,True,True,17760.75
2023-04-13 11:45:00,15-minute,breakout,46.90982776089261,39.12764592687685,30.84112149532841,42.946708463950394,7.782181834015759,16.068706265564202,0.04757681967260119,0.12170659694832331,-0.13067340360658486,-0.22292224674179684,-0.1749965590564062,True,True,True,17769.2
2023-04-13 12:30:00,15-minute,breakout,30.126582278482317,21.808898614151886,46.90982776089261,32.96560674886581,8.317683664330431,-16.783245482410294,0.06623225820998613,-0.09482700402945188,0.010140530856794783,-0.2250961084508174,-0.30718170612201723,True,True,True,17752.35
2023-04-13 12:45:00,15-minute,breakout,39.79432845123166,30.126582278482317,26.185266229031114,39.12764592687685,9.66774617274934,13.609062222200542,0.13406675735889717,0.16651076825984212,0.08670805005419613,-0.1250112369651224,-0.1510977051684792,True,True,True,17776.15
2023-04-13 12:45:00,15-minute,breakout,39.79432845123166,30.126582278482317,26.185266229031114,39.12764592687685,9.66774617274934,13.609062222200542,0.13406675735889717,0.16651076825984212,0.08670805005419613,-0.1250112369651224,-0.1510977051684792,True,True,True,17776.15
2023-04-13 13:00:00,15-minute,breakout,36.175637393768774,39.79432845123166,21.808898614151886,46.90982776089261,-3.6186910574628826,14.366738779616888,-0.147107219504794,0.05298580656798446,-0.10805213515521217,-0.23858434335912726,-0.2509181130283644,True,True,True,17750.0
2023-04-13 13:15:00,15-minute,breakout,39.8076409297356,36.175637393768774,30.126582278482317,26.185266229031114,3.632003535966824,9.68105865125328,0.06394366197182144,0.05069751328696803,0.08311451207554388,0.00957226071458539,-0.09562192216937548,True,True,True,17761.35
2023-04-13 13:30:00,15-minute,breakout,44.22721268163781,39.8076409297356,39.79432845123166,21.808898614151886,4.419571751902211,4.432884230406152,0.051797864464142584,-0.0315028844828702,0.16882179858630497,0.12931325925760184,-0.2321481706050621,True,True,True,17770.55
2023-04-13 13:30:00,15-minute,breakout,44.22721268163781,39.8076409297356,39.79432845123166,21.808898614151886,4.419571751902211,4.432884230406152,0.051797864464142584,-0.0315028844828702,0.16882179858630497,0.12931325925760184,-0.2321481706050621,True,True,True,17770.55
2023-04-13 13:45:00,15-minute,breakout,45.982599795291776,44.22721268163781,36.175637393768774,30.126582278482317,1.755387113653967,9.806962401523002,0.06837154730721107,0.18422535211268798,0.17096328091774637,0.18112114835879822,-0.19755414498903168,True,True,True,17782.7
2023-04-13 13:45:00,15-minute,breakout,45.982599795291776,44.22721268163781,36.175637393768774,30.126582278482317,1.755387113653967,9.806962401523002,0.06837154730721107,0.18422535211268798,0.17096328091774637,0.18112114835879822,-0.19755414498903168,True,True,True,17782.7
2023-04-13 14:00:00,15-minute,breakout,46.90681284259949,45.982599795291776,39.8076409297356,39.79432845123166,0.9242130473077168,7.099171912863895,-0.011809230319370645,0.10838140118853978,0.02503354213367892,0.11176329828412879,-0.14993850836455547,True,True,True,17780.6
2023-04-13 14:15:00,15-minute,breakout,61.6902974701127,46.90681284259949,44.22721268163781,36.175637393768774,14.783484627513204,17.463084788474887,0.11866866135001874,0.1752900163472848,0.2912676056338048,0.1829007496116919,-0.040429223590454644,True,True,True,17801.7
2023-04-13 14:15:00,15-minute,breakout,61.6902974701127,46.90681284259949,44.22721268163781,36.175637393768774,14.783484627513204,17.463084788474887,0.11866866135001874,0.1752900163472848,0.2912676056338048,0.1829007496116919,-0.040429223590454644,True,True,True,17801.7
2023-04-13 14:30:00,15-minute,breakout,63.782696177061375,61.6902974701127,45.982599795291776,39.8076409297356,2.0923987069486785,17.8000963817696,-0.034547262340123286,0.07226124266843659,0.1925529309427576,0.2758274824473439,-0.018259657954466935,True,True,True,17795.55
2023-04-13 14:30:00,15-minute,breakout,63.782696177061375,61.6902974701127,45.982599795291776,39.8076409297356,2.0923987069486785,17.8000963817696,-0.034547262340123286,0.07226124266843659,0.1925529309427576,0.2758274824473439,-0.018259657954466935,True,True,True,17795.55
2023-04-13 14:45:00,15-minute,breakout,67.72540983606439,63.782696177061375,46.90681284259949,44.22721268163781,3.9427136590030116,20.818596993464894,0.13598905344314183,0.2201837958224262,0.27686256193533154,0.4461517648782998,0.11376724065281785,True,True,False,17819.75
2023-04-13 14:45:00,15-minute,breakout,67.72540983606439,63.782696177061375,46.90681284259949,44.22721268163781,3.9427136590030116,20.818596993464894,0.13598905344314183,0.2201837958224262,0.27686256193533154,0.4461517648782998,0.11376724065281785,True,True,False,17819.75
2023-04-13 14:45:00,15-minute,breakout,67.72540983606439,63.782696177061375,46.90681284259949,44.22721268163781,3.9427136590030116,20.818596993464894,0.13598905344314183,0.2201837958224262,0.27686256193533154,0.4461517648782998,0.11376724065281785,True,True,False,17819.75
2023-04-13 15:00:00,15-minute,breakout,68.78097125867049,67.72540983606439,61.6902974701127,45.982599795291776,1.0555614226061039,7.090673788557794,0.09427741691101499,0.19576781992729497,0.3028224060463103,0.47430340208480803,0.248139655133639,True,True,False,17836.55
2023-04-13 15:00:00,15-minute,breakout,68.78097125867049,67.72540983606439,61.6902974701127,45.982599795291776,1.0555614226061039,7.090673788557794,0.09427741691101499,0.19576781992729497,0.3028224060463103,0.47430340208480803,0.248139655133639,True,True,False,17836.55
2023-04-13 15:15:00,15-minute,breakout,64.60966542750867,68.78097125867049,63.782696177061375,46.90681284259949,-4.171305831161817,0.8269692504472985,-0.04709430915730284,0.18319186538209298,0.2674262960755236,0.2925267844837043,0.1671498561668372,True,True,False,17828.15
2023-04-17 09:00:00,15-minute,breakout,77.19626168224241,64.60966542750867,67.72540983606439,61.6902974701127,12.586596254733735,9.470851846178022,0.19547737706939738,0.24270823103578198,0.3443491351949435,0.636619718309861,0.3965164999761184,False,False,False,17863.0
2023-04-17 10:45:00,15-minute,breakout,36.42461669505958,36.76797627872484,34.7289024923479,36.444548541983984,-0.3433595836652543,1.6957142027116845,0.054404497438476085,0.25496442422900945,0.10546250411078706,-0.9234136281373151,-0.48138168945807136,True,True,True,17655.2
2023-04-17 11:30:00,15-minute,breakout,35.38771613450699,33.0532212885153,36.42461669505958,37.33207388748985,2.334494845991685,-1.0369005605525956,0.07594477567951508,0.014726539489773316,0.09721863990270752,-1.1487432122263885,-0.5194366197183165,True,True,True,17657.8
