datetime,timeframe,candle_close,candle_low,support_level,support_strength,support_timeframe,support_hits,support_reversals,breakdown_distance,breakdown_pct,close_below_pct,lower_wick,price_change_pct,candle_range,body_size,rsi,volume_ratio,volatility,momentum_5,max_drop,next_candle_lower,next_3_lower,next_5_lower,drop_10,drop_20,drop_30,drop_50,drop_100,time_to_10,time_to_20,time_to_30,time_to_50
2025-10-14 11:15:00,1-hour,25118.35,25101.7,25181.95,Very Strong,15m,12,3,63.60000000000218,0.2525618548206242,0.2525618548206242,-16.649999999997817,-0.21967414339995553,72.25,55.30000000000291,22.713241267159262,0.0,57.447664058996985,-89.15000000000146,57.79999999999927,True,False,False,True,True,True,True,False,60.0,60.0,60.0,60.0
2024-10-04 12:15:00,1-hour,25114.4,25078.25,25238.05,Very Strong,15m,27,5,123.64999999999782,0.4899348404492337,0.4899348404492337,-36.150000000001455,-1.3889897774278852,406.5,353.75,22.9722741556688,0.0,255.7068271952183,-144.04999999999927,1978.0,True,True,True,True,True,True,True,True,60.0,60.0,60.0,60.0
2025-10-13 09:15:00,1-hour,25199.25,25153.6,25266.85,Very Strong,1h,52,4,67.59999999999854,0.26754423285846296,0.26754423285846296,-29.200000000000728,0.0653223628826053,86.25,16.450000000000728,66.65608801418944,0.0,100.64566751094662,-87.04999999999927,138.70000000000073,True,False,False,True,True,True,True,True,60.0,60.0,120.0,1560.0
2024-10-03 14:15:00,1-hour,25258.45,25232.4,25292.6,Very Strong,1h,48,4,34.14999999999782,0.13501972909071355,0.13501972909071355,-26.049999999999272,-0.06804968418220986,45.39999999999782,17.200000000000728,14.676616915396963,0.0,227.32115600550205,-270.4500000000007,2122.0499999999993,False,False,True,True,True,True,True,True,60.0,1140.0,1140.0,1140.0
2024-10-03 13:15:00,1-hour,25276.55,25233.15,25352.7,Very Strong,1h,13,3,76.15000000000146,0.3003624860468567,0.3003624860468567,-43.39999999999782,-0.2911202409434161,118.79999999999927,73.79999999999927,14.699118436156368,0.0,225.71730304810998,-536.0,2140.149999999998,True,True,False,True,True,True,True,True,60.0,60.0,60.0,1200.0
2024-09-18 13:15:00,1-hour,25343.05,25285.65,25381.65,Strong,1h,15,1,38.60000000000218,0.15207837157947643,0.15207837157947643,-57.39999999999782,-0.12256568200314959,99.59999999999854,31.100000000002183,38.829882988103094,0.0,33.51402800202041,-64.10000000000218,648.2000000000007,False,False,False,True,True,True,True,True,60.0,21600.0,21600.0,21600.0
2024-10-03 11:15:00,1-hour,25391.2,25383.3,25487.35,Very Strong,1h,20,3,96.14999999999782,0.37724596711701225,0.37724596711701225,-7.900000000001455,-0.393464488162718,108.85000000000218,100.29999999999927,15.673319256151814,0.0,208.78634563970198,-404.2000000000007,2254.7999999999993,True,True,True,True,True,True,True,True,60.0,60.0,60.0,120.0
2024-10-03 09:15:00,1-hour,25528.9,25502.8,25739.3,Very Strong,1d,19,8,210.39999999999782,0.8174270473555918,0.8174270473555918,-8.75,0.06800841187619797,135.85000000000218,17.350000000002183,16.82632541130043,0.0,189.44888638685066,-294.0499999999993,2355.5,True,True,True,True,True,True,True,True,60.0,60.0,60.0,120.0
2024-09-30 14:15:00,1-hour,25812.25,25796.95,25847.95,Very Strong,1h,58,3,35.70000000000073,0.13811540180169307,0.13811540180169307,-15.299999999999272,-0.05923906835917179,57.95000000000073,15.299999999999272,15.153385049328008,0.0,145.05539876586676,-170.29999999999927,2397.0499999999993,False,True,True,True,True,True,True,True,60.0,1200.0,1200.0,1200.0
2024-09-30 13:15:00,1-hour,25829.15,25824.95,25882.3,Strong,15m,13,2,53.14999999999782,0.20535269276686316,0.20535269276686316,-4.200000000000728,-0.18549183352880824,52.89999999999782,48.0,30.76120181906647,0.0,131.82514383322976,-345.84999999999854,2413.9500000000007,True,True,True,True,True,True,True,True,60.0,60.0,60.0,1260.0
